. Predicted labels before feature engineering,Predicted labels after feature engineering,No. of new features,New feature 1,New feature 2,New feature 3,New feature 4,New feature 5,New feature 6,New feature 7,New feature 8,New feature 9,New feature 10,New feature 11,New feature 12,New feature 13,New feature 14,New feature 15
1,1,,-1.4076990536430736,0.7730621315768405,-0.6267308765011732,2.0254798898873116,2.539396862100428,-4.609532290017386,-0.2009895165434632,0.03734231939917474,0.6937511098213051,-1.345977885554615,1.4146251645334438,-0.1320677509456576,-0.2146176249124557,-1.1985916462482433,0.11144615921170298
1,1,,-2.2062787426680965,0.1426163919753766,4.898069135200579,-1.1944903255049022,-3.2020472110599916,0.40728352110705296,-0.08965525119056293,2.6319511372100726,0.9962262165017968,1.4460734852245225,0.6377849095857788,1.133657721007997,-0.8822079533191045,-0.8769578936593567,-0.7554086532608917
1,1,,-4.386798249184738,3.501639341592312,-0.350853477278459,0.6288309912055,1.5350492477256448,-2.1937954494294165,0.4580192779979492,1.918238639089983,0.5631697820610393,0.478883824448014,3.3583951216944525,1.5249618509372471,1.2679399779534062,-1.364978518091326,-2.058303222468699
1,1,,-2.448079247457524,-0.032404162023268346,1.4178664292491934,-2.0819602803848687,-2.3619691853300386,1.326968271794383,-1.85734448627394,1.2182490758700906,-1.7675361800941558,-3.7968713920744293,2.6353141535468407,-2.7322928932338444,0.8187056755444551,-0.8994895517423309,-0.9107319810516298
1,1,,-2.2703601555698594,2.322464181362469,1.8506229707977249,-4.660814158066652,2.553794454990714,-2.3464204090202894,0.31587785883572167,2.2334299529894306,-0.09777719102153556,1.679183169738008,2.6796537941988303,0.4579980559125976,0.3335888251496447,0.010436290056120972,-1.6447973752742444
0,0,,4.799629605489112,-0.6801824004561219,-4.616200400185496,0.031112609966881595,-0.5511530724354173,-1.1116750905749426,3.9928448473038034,1.1055982711027028,2.944718356983328,-0.020785267133047194,1.3223058016853466,-0.2215848155752419,-0.9451347601338188,-1.5492017331361192,1.3054199814161742
0,0,,4.603603878751801,0.5450787085812905,-6.326617089883001,2.1712731439592092,-0.6811093636950625,-0.521151091772088,2.8841008121997285,0.6453212475653202,1.973373113435445,-1.3573657381310873,2.220885278872523,-0.8683569257739732,-1.3927702378301243,-1.435403608157579,1.1442821594265664
0,0,,5.526338150427272,-1.150306120408861,-2.1968962898439557,-5.797563538114978,-2.032941154601727,0.7556525705803183,1.1796751303558535,1.1883598976725769,0.49953178878480825,-1.2497469082470223,3.129182045234312,2.5678760329545773,1.0141135057348207,2.0798306155587474,-0.17672287071854287
0,0,,4.92807693292333,-3.0091621984089283,-1.5426509040900025,-4.802741166278928,-4.868195483069959,1.695191303009068,0.9905277576817767,-1.2131595875583536,-1.4017200473376867,-1.6075930754994427,2.609703253053551,1.3379021449646877,-0.14971713046224425,-0.39652577849318454,0.11956068483757526
0,0,,5.603019042945553,-1.9090993990473726,-1.9893514530361804,2.164847847587447,0.19538129739129018,0.3459217451240472,-0.12673904992166582,-3.304099714771102,-2.6611931174374144,-0.0923475384867539,0.7673602201665926,1.5702069665233889,-1.6456733933024263,3.06000161893808,-1.198872040281059
0,0,,5.317372254492357,0.036706124239424334,-0.169766876784963,-1.8084804905239835,-4.853550612474143,2.505290640058106,4.994838553073738,0.9081313456779275,1.0673703694920866,-1.934656086453189,1.0978750237338268,1.716571005239788,-1.2026368102166576,-1.1734418562978448,-0.9195737379521689
0,0,,3.083742409332201,-0.43475364258751586,-0.8837898144880536,0.2691016816340057,-4.098857684942123,2.8057161488288678,1.3492933525205537,-0.22218811058576055,-1.825867416363695,-1.0207302988853357,0.2103143314057456,1.5771615504738479,-1.8562328517294822,-0.2001329920106696,-1.1521703826599452
0,0,,3.443760859724721,-3.161131319044872,-3.0691158560151015,-2.4125179361377476,-6.008867696039968,2.1100653826412628,2.7167595859728366,0.33531051757612473,-2.2315288216246487,-2.155455116592839,-2.8807258579643444,2.13906023126146,-2.8033875661071943,-0.0584259022444236,0.24770811370917584
1,1,,-0.09409963553025275,1.7438109408686853,-0.560527210053237,2.2446605961392376,3.7727340131938663,0.9252952236817366,-2.5460904158486057,-3.724037584335415,-0.1916734864679266,-0.4093268901319742,1.3202137087649837,1.4317325073196536,2.054023650180637,2.947425165085035,-1.8266433715129504
1,1,,-0.20792906035550862,2.2854856704870756,0.8443180372943809,-3.5382332168051076,-1.3624986403427377,-0.19447128922448942,-1.05688758977603,-0.9284638291398146,-2.694993195237677,2.728326217231138,0.046478275020286834,-0.04780263655082534,-0.01014041263387998,-1.3736566151723224,0.7151957096281891
1,1,,-1.7181809816278077,-3.7091160722639804,4.594273763479289,0.13791824437216543,2.963798783676048,-0.8651838759092927,-0.8501864805686191,-2.201893108944663,0.214621831823392,1.9973652945183906,0.7406284998005968,-1.3724561896369214,3.7343051823841096,-3.172749936635099,-0.7759883279603472
1,1,,-4.058849493373941,2.50495179702175,0.3995750196879682,3.057396826593206,-1.362925716899372,-2.316214831115257,-0.4901852102808814,-1.7566222438364634,2.7277497861488733,0.6834728835399351,2.792153254609489,0.2871368006449906,0.9806038394902682,0.3519281840318962,-2.21802431252651
1,1,,1.469558403595865,0.37088445030644424,-0.5331845676460054,2.8330272489951036,1.4250470004324822,0.2523230056567425,-2.5079790581544597,-2.514710294529725,0.008280874690296291,0.9977655078404153,0.8905285776612412,1.8634245898746702,0.7841704226015798,2.941942721324406,-0.06333993314059147
1,1,,-2.039276460071432,-0.20041272409300628,0.8299466000617439,2.434588482146515,-2.246754679076547,-3.418417173437847,-0.3116513228173855,-3.693868184446389,0.17416152133942803,-0.7173446445634025,-0.20935973894011467,-0.5556609646178393,1.2584302840241508,-0.2409151210289983,-0.039195083366635686
1,1,,-0.4625289893318596,-0.23206198846364728,0.6882320664390175,2.2417155476621407,-1.3734288758492432,-5.405357281219097,0.6043757995488085,-2.746957072676824,1.4564664766392943,-1.4944504461533863,-1.0185414097434549,0.9338706790062711,0.8386321877130796,-1.4985060791851694,-0.5503429940421218
1,1,,-4.570420103059233,7.2929357464763145,1.2358768844039547,0.45918948663839615,0.5350660713428073,-0.2166734440125606,-1.0655029698988152,1.010522041607153,0.6183434144622734,0.23481583186827812,0.6480402692577206,-0.7212528349913682,1.1780939703636926,1.344593656768354,-1.8313331650801654
1,1,,-1.2445392010570338,2.7163826715935397,-0.16814828020753503,2.7369641937495643,0.6947005143302585,-5.297222289915251,0.870720624374054,-0.22115085155924694,2.475695302963179,-1.9968481717285995,-0.9180841867994164,-0.685451775551179,0.1834749382042426,-0.5536544440548123,-0.7234623269244183
1,1,,-2.394386603060128,-3.4654264219607334,3.955660616929545,-0.4262790118272886,3.9200661172016797,-1.0624294015812337,0.5017756853507925,1.2885329061820452,0.32891232695971734,-1.4443469800491668,-1.279213181674985,0.6430441455488224,1.7601211821411784,0.07871876206815266,-0.7786344333394988
1,1,,-2.0979911771443343,-4.456896170598976,2.9015851376913666,-1.7228239663300027,1.8963213946981996,-1.9778069047135698,0.6624831962989539,-2.0273144591747037,0.09697249881967854,-0.7864061883884838,-0.6190685872309355,-1.3319244594212485,2.48231647616499,-0.6641961064302945,-0.874989778092246
1,1,,-3.447405699248338,-2.969326629481642,5.153710436389439,-0.062247745881182294,0.1122323372442319,-0.5220095106369818,1.9315734869088022,-0.9030704987615996,3.3201476157068748,2.4996969052768,-0.6038898222447094,-0.12556954944614157,2.0335207084320817,-0.1960006387916193,-1.296888119953846
1,1,,-1.9854143911587383,-2.6479279404827323,4.33918463130463,0.2267943261784244,-0.5738804014067116,-2.0336043342698513,-1.1928093430256912,-1.412273872355696,2.578760677845806,1.102682492512204,-0.8284879274815102,-2.0784098027099853,1.8219440853170117,0.20160488122492246,-0.2510569897572584
1,1,,-0.7658338884283867,-4.434694746529826,2.251866541159285,-2.029127637182628,0.1187272950611783,-2.307889343919929,-1.2483630198767144,-2.2244875687564236,-2.7351689943746997,1.9261355765433317,0.24111566161464734,0.1162523093420195,0.13097440201945298,-1.0200419790021984,-0.6672532885577923
1,1,,-4.658039310483097,-1.0632307687564972,3.388040085176922,-0.6681229194830944,-1.2457197366053916,-1.8319218558204162,0.8773051485358068,1.221271824290199,4.493740186701334,0.7761841472970585,0.5437266651014211,-1.2289983243542877,1.5447633731418628,0.4869010201116431,-0.359361789188087
1,1,,-0.19939510436468294,1.198194517772192,-0.031207693801777407,0.4107302615148664,2.65098672691621,-0.973645114458093,-1.5951795498022352,-1.2979746470389226,0.8026712752874173,0.821723193035716,2.402384950108542,2.589714066527939,1.6249133608224504,1.694380485030898,-0.22224443977812908
1,1,,-2.678163439379737,-2.2536861715707524,-4.891458672183514,-0.31743134821569535,-0.025002813278387572,0.7528148801568892,4.134567639961788,-1.0203850002360815,2.0985873157123964,2.492285743844796,1.7422007037964022,-2.3563800491509883,-1.5106245921804333,1.628446512851078,-1.224791867506321
1,1,,-2.078475658940915,-1.9275550958347143,-2.7946100846706905,3.108047719314929,0.1265265813007384,1.3503670886476473,0.8495984124631256,-1.4905163090156925,0.8988668149621086,0.726070209809933,1.765383293911525,0.6343871997815432,0.9692605964767335,1.1703407475848508,1.3220466262633779
1,1,,-1.7064926634401618,-3.4604086015133078,-4.1857172503470546,1.5900907074781725,-1.6049828330204075,0.7172996891282417,0.5426523147320519,-1.1484540194199622,-1.6118297277813889,0.7223019221147362,0.8750438111635436,0.3378512105290793,-1.974236187099322,1.8185524889460143,0.1839826611539863
1,1,,-3.8928840726185565,-4.03249827649877,-4.92346293906245,-1.1076447866939136,0.7929832578715751,2.728842166445127,3.9465958168892463,-0.21156473998484523,2.5501962561758376,1.2471577691043874,2.9664957238129483,-1.0431220755933177,-1.7161822874486774,2.504727967522049,0.6312665267291278
1,1,,-3.4154563254571695,0.9324387074020526,-2.454538060519865,1.8382652520522358,-2.39961122756322,-2.370737204787257,-0.7917410139124219,0.6597631170977822,-0.26355487599570265,-1.022778348487217,0.8103512943819181,0.2918725400876099,0.274523724219709,-0.4722710977066303,-0.28750515340655936
1,1,,-3.1445952041498924,-2.5611020024365514,-4.900059237044981,-2.2526512851344176,-0.45310935273708836,0.45019637948304936,3.2867146470010833,0.2719466075155037,1.6816187716746043,1.2353295452877062,1.283736288104423,-1.1767135802164046,-0.5616852894776092,1.285547021264079,1.048265715240237
1,1,,-7.292475024968841,-2.4170322677174374,1.1519926627060604,0.3252754573765961,-2.6149566356513847,1.5258899802730055,4.389642184343221,-0.10683768514385877,0.8411416346105036,2.2437137043526794,-1.8024289673568628,0.34731727512953453,2.293199899675671,0.18803068121260305,-0.08829475027980838
1,1,,-1.0944314468657337,-1.464338944621091,-1.4384940142102052,0.6378309887334437,1.1601645045438869,1.5149338051601628,4.007862050400251,-1.7837120366520778,-2.1138953520724826,0.2969371849214608,-3.040787958849559,-1.6112069927157822,-2.3080554473322463,1.6173712246694698,1.9001250904373552
1,1,,-4.178543969681491,2.937783001275233,-1.273297810804991,0.7861163388919733,-0.43949691799056034,-2.5377267077540218,-0.06736348886233434,0.7067325485188481,1.3256921501478829,-1.0467717183943939,0.3128693057563675,0.3920267338488145,1.438644150628661,0.13700561374507325,-0.7730362680605518
1,1,,-4.5771741632035345,-4.424341796683389,-1.7370274331837956,0.917561371760559,-3.0316171768794478,4.313661888600963,3.8207076667934783,-0.3360662748881297,0.9904979548554442,-0.8420882924056539,2.22085883043038,-4.510250994260938,1.737290008476463,0.2729952034137997,-1.9515574285210218
1,1,,-4.66902502925741,-4.950969123167039,-1.0560306741386871,4.3069435606473565,3.8004101874315004,2.7389390578887656,5.040865983521438,1.3535766077281401,-1.9589944627177969,-2.0091173564358256,-0.7073889667067197,-0.11256430628695434,1.0713712547670151,1.7877406652646186,1.447473920270746
1,1,,-2.6798627466124283,-2.72616515476897,-0.5943381094129548,3.3414073507405857,1.3517779196019926,1.9743085127592004,4.6210303066837,-0.7860522641012814,3.761937323168058,1.2198908853295767,2.0810443505546576,-1.3957782207936007,-0.5488691297308361,-1.9482339009075,1.7576297718171814
0,0,,4.407044365101562,6.5289863486969795,0.38110006824057524,1.2252206044176939,0.17815047140245557,0.4573411371910272,-1.8140354512667989,2.6483657267519547,0.5861120100726646,2.606127505002283,0.13678330247901682,1.1943756064876756,1.541932123035843,-0.3292534284490846,0.8734149792293184
0,0,,7.0830535158278565,1.4339427511734644,-2.742245478116672,2.404153625908209,-2.671100312210965,-3.2587965843501947,0.7171746982087517,2.5357891473492824,2.6983103538470927,-1.5085384030707467,-0.12832666580938829,-0.5977200180458194,1.6344490321873173,-0.7319131299238106,2.310613675066019
0,0,,7.597683611469101,4.170163112601574,0.5240610886829264,2.3061560934209027,-1.9941579676833303,-2.0014370088808673,0.42299254898610444,1.6102632719069983,3.3656656191346097,-2.234203131594568,-1.1300898711776137,-0.1017436042200862,1.0347110797462162,-1.7133031866988595,2.662077725020544
0,0,,7.344012779344558,0.7952957897850785,0.02555280653224794,0.6216209946820695,1.4718808055934978,1.4455901764725785,-2.9919584608720853,-3.6649897500996387,-1.1646061481809564,-1.8349689695014928,1.2951371743699394,2.041249653311281,1.3339037748142661,0.09982633414658117,-1.6392225539900145
0,0,,7.608891365754878,-0.6235679333986445,1.6231455593798756,0.9387671919384538,-0.957722437764258,-0.9851163020389838,1.998567964865854,1.197388827515764,3.7817780731619552,0.28810241263742087,-0.760051048410243,2.1624306636741752,-0.11557890861156202,0.05912612439639834,-0.9438281113256494
0,0,,9.872084065650006,2.536608804882892,2.85647051167162,-0.9001767784623461,-0.532060805753017,1.1904214747020552,0.8054201634285879,1.8457357406228332,-1.0975132918161468,0.5188801483066944,-1.1806892986701223,-1.8713990342593856,-0.8881110701190613,-1.7833748021491203,-0.32049084053470256
0,0,,7.446668331514739,-1.3864014665759363,-0.3996151944991993,0.12934240102311004,0.5068012838713947,0.05757947158661439,-1.221595473085317,-0.2940003071324078,0.07606133726302368,-0.2942200406581556,1.4378034483138087,-1.8802150089033896,-3.382538313934616,-0.8019069812947863,-1.2231258649756156
0,0,,8.223221846120223,0.255604692925602,-0.4155742679659342,2.7224440622535933,0.15300794124714376,-1.5693278857573292,2.1529035251630866,1.154337024276477,3.6630860879210836,-0.9111464344330111,-1.5812074570896786,2.042513726454831,0.30968991738154567,-0.8397063531428755,0.7329777611856807
0,0,,8.061373110359074,-0.6739505161761259,0.6655328933093733,1.5998810320337997,-1.7113425950821006,-1.483143683491167,-0.28878629735669126,1.4719865897771292,-0.6703222561916161,-0.25390443714764177,-0.37856625560867757,-0.5347148807108997,2.7587542653096944,0.1971472995268548,0.6124580246556217
0,0,,10.073399088727907,0.129878897350981,0.7166966814199648,1.730692302169261,-1.038589758814044,-1.4304889960423122,2.1743837018440844,1.7778000885696814,2.7174540208859908,0.2548723021777757,-1.0543184629864049,1.6523259814496458,1.445580105864498,-1.7041162880462548,0.22273840326826339
0,0,,5.3045302645958525,5.686676786842677,0.4261609459353147,2.4575505401857582,-3.4509348621793587,3.4192786940256537,-2.365088840507031,2.5005701172840564,1.15103549311015,2.050785397287072,-0.8442370142131566,0.9912405411797757,3.1951821907508706,0.2578725360716449,0.9963951985227315
1,1,,2.7852924853400047,-1.3271707912892639,3.5734764653397377,1.823395830218927,0.8535610906110309,-1.7342046543115646,-1.7060764988087178,-2.2848083729029534,-1.837054414987733,-2.632153289762225,-1.1940912022036498,0.8546641453547793,0.21491761761382205,0.918230042536366,-0.07752308427568741
1,1,,1.3133320624243832,-2.762392127990623,3.0815375494544144,-0.5691320073979527,3.090302435085735,-1.4514807940650587,0.35027461480679756,-1.223713425063969,0.6930233004473626,-1.8883869612659987,-2.806056827316586,2.914540957625135,0.38173711640168384,0.3746418697840686,0.6294088165608946
1,1,,1.1383778526917787,-1.6239986848425891,0.938597605553205,1.43199106710156,1.9483579171202317,-1.4688237236987534,-3.4713388051578518,-3.8786545290901016,0.22566153667092492,4.07471739653418,0.16349173749541304,1.6697128416535396,0.5974460817481371,0.8228381514642847,-0.40925201662127736
1,1,,-0.08150601729528535,-3.450870939016615,3.20352195625873,0.4993072367012155,1.0696486537879377,-0.5949852129997271,-1.7737769750439412,-4.882872004668538,-4.402495429534361,-1.059503524718691,-2.599114738188168,0.7038536545841274,0.04697211266411839,0.4240410088876686,-0.43666525818081703
1,1,,-0.9658572435601901,1.7244232137082653,3.171176845322237,-1.4432478112360023,1.2299363064337203,-1.406439136013206,0.7217217800494389,-0.47793916637711314,-0.6822114618562265,-0.4100720791710622,-2.281236660474477,1.3964572432729836,2.6209031704838974,1.162813655866527,0.5265034567749058
1,1,,2.9176181685320466,-2.7030663507284247,3.7663896788034914,0.4736512925082209,5.639620820699666,-0.27506512513162223,-0.16341323050707596,-1.916293804314572,0.48623650464019463,-2.6006867327619068,-2.5260337791201635,2.167529425386403,-0.6089523098329879,0.8424659442475475,0.7318857334554018
1,1,,-0.680900182273239,2.459912475568076,-2.756630283503047,0.6542417458685313,1.535476869337677,-3.3536202548088574,-0.3644799526287619,-2.1742017271841854,1.0534859238657797,-3.364251954044116,-1.1058538627907748,-0.9309755973522332,-0.6038364758525869,-0.6484631345553955,-0.569254041723597
1,1,,2.3276950253279676,-0.1334880366401015,5.577006684474304,-0.11893177091687089,-1.2394093066316347,1.1130037723239472,1.1528013919960038,-2.2652764450016423,3.5262384229772556,1.2441805854070322,-4.497685173288412,1.7934881327894123,2.0073319360208717,1.6749213891859214,-2.463125644715448
1,1,,-2.2404705561970903,3.483903407350075,0.4048994479966418,1.2259358359628363,1.5400619349970714,-1.6596421469505662,-0.3659468135271194,-0.9956720265643204,1.8612735100002717,-0.8958069635584817,-1.8361317969501474,0.29961978633572367,2.002689195013199,0.5848573310280978,-0.046412973787571976
1,1,,-0.7886658238430664,3.735146845983515,-0.9790888059603339,2.2630311595878703,-0.6585736292507575,-3.0110485435426253,-1.4150386618096948,-1.2728451088429313,0.33162784757157715,-2.774220147143199,-0.9324616861092219,2.1482514684835783,-0.07307592366311921,1.2328975449321176,0.3934163261431645
1,1,,-5.4926844643177235,3.522955528918294,-3.8849746244159373,2.733051293235284,-0.12302624770128343,3.7892994143991197,0.5955176383488777,0.6522584985393327,-0.8047160796762642,3.4080929478726385,-1.3318688077331033,-2.8662456594858097,-1.0216406943896303,-0.32679416460096955,0.18567277357257014
1,1,,-2.4115214569865606,0.17425657261492838,-2.9106132249299415,5.274574910721718,1.6347510942878432,-0.47017368439621116,0.12329942067543824,0.704995192668339,1.9323405664005435,-0.26406056047331294,-1.225435566081644,-1.1110494403693465,2.0277164043438733,-0.8145543464764813,2.745419099830765
1,1,,-4.476964228311624,-4.953493076690838,-2.8743701355717417,-0.35077254986223916,-1.0257920429206755,2.9735884204603105,2.0148938820396474,-0.7635048422098237,1.559683267226653,-2.226520568151799,0.3799705987531783,-0.6505652844120235,2.69738639402611,1.93305101879029,0.5295273454070404
1,1,,-4.272261288329435,-5.199549102111689,-4.69402964339623,2.4291857809382384,-3.5186990220862286,2.4013550187369295,0.8802578807204864,-1.3155360102242526,-0.7114688352593729,-0.8950374558650609,-0.7914153371538929,-3.1007826339908244,3.4265146741422563,-0.4040507784503192,-1.7783375116513906
1,1,,-4.200581126180965,-5.426162897089963,-7.520101190116525,3.277699462751962,1.5874574841398374,4.441777513042057,2.064406553908364,-2.1484899926776806,1.3282911412824274,3.0710768443181164,-0.4138036248395435,-2.086220612592409,-1.0353082808293963,3.400647752388952,-1.7565958756358004
1,1,,-2.6968318571063,-0.7008530185114386,-2.8404929356835553,-0.8307168024151154,2.2295008138068413,1.8052638394106701,1.834542838010025,-0.5622560584094061,0.31552714328817655,2.662659697839798,0.5748466558189917,-0.16209610519982395,-0.26079566915531566,-0.592287893366757,-0.04631066980376847
1,1,,-2.2829467887867665,-5.099357060870588,-0.2660783905175489,4.61903267278821,-0.4512454598635919,3.014382910248497,-0.543682907592554,1.3761854258568014,-1.8168226656633755,0.18402286016066646,-2.17645522479304,-1.805180907145385,3.4273284232164696,-0.7764070248143691,-0.199088411448551
1,1,,-0.6527713263971516,-1.1342636593713011,-0.21949386374187763,1.600668560297521,1.8163193044630022,2.363645063745552,1.7092733011370909,-0.49464616087301444,-0.3812669542902895,2.4309613224198823,0.48187083126129804,-0.8129244702484382,-0.6503375564500291,-1.4985598168560126,-1.1923952602196242
1,1,,-3.0818345841257684,-3.1981276541587986,-2.514559554082943,1.4707811405383167,1.9848437108559158,3.330778566419922,-0.7682715756376864,0.2189349665031651,-0.511988232119623,0.6947719507830812,1.1389787690664788,1.3787166046519792,2.7984607097714878,2.1620573901216895,0.17704473645154734
1,1,,-4.252223301315284,-4.636327304135023,-6.482420478622281,0.3535261219873678,0.5441151763249559,1.5820555260201625,2.5808966382748486,-1.1253623342789876,0.5913356301037429,4.305769636218253,-0.003129639950226593,-1.1885242454538933,-2.5406117714070855,0.8364056597971268,-0.5304418145335206
1,1,,-4.9401482203673055,3.4019370690336648,-1.6724710978510793,0.02657806818121317,-0.1394372298217086,4.212440895962307,1.1329693763963142,1.5778758830559036,-0.6250692231598832,2.7046184432050127,-1.25096171923017,-0.1747245259580976,-1.8480236815927547,-1.8477580332431458,-0.04859529247755573
1,1,,-3.6186870629816448,-2.9462181017514775,-4.222582209707404,7.829136126907951,0.5170229497558122,7.289694324697196,0.7985158293357223,-0.041405993114912755,0.5757750108363524,3.502339192591141,2.2346139890518493,-1.294492788109788,1.8043266684599026,3.6613007309195513,-0.8147705048197487
1,1,,-4.025760487268043,-1.7531076424840348,1.8700061701247943,0.6503777446755079,-2.047041463099816,1.5816743586454824,2.4249627273821313,-1.4355529506979563,1.960392696127629,0.676712208172168,-1.0514236250976687,0.2835238681488407,-0.9000632314380926,-1.2270348019326995,1.7321130670528633
1,1,,-2.4754796872039506,-6.563351715277878,-1.9448211161533302,2.6757245318122074,-0.010939346525392716,1.6909802484051408,0.9109652628500242,-0.6795815535574484,-1.8722384894844524,1.1302952603653909,-0.78778074626117,-1.7437085172342144,1.5224068568101214,-1.4904194936911204,0.706778255222022
1,1,,-0.8478317684286818,-4.5217176709921185,-3.729472376208405,3.0064983097882805,-3.127031977224994,-1.488340705608697,0.24980950580790853,-1.9734712693116636,-0.6156655212541683,-0.548971883187709,-2.405315870523693,0.5395186067343319,-0.8650533631453858,-1.173885075370031,0.9796354755204312
1,1,,-6.3644269987726005,1.5488298826595124,-2.5721077021421026,0.28790272997513217,-0.5209037371418173,3.3076526748165915,1.1799239632504679,1.2941611289238455,0.10974569194251856,3.434879485341575,-2.8416700822852223,0.6917176972524517,-0.44907249001749366,-2.417368277168773,-0.19012678158372964
1,1,,-3.5405919953403084,-2.706774581669875,-2.469546612929326,4.804152269080679,0.6263033142559931,5.6044673784202494,-0.6880436997835808,0.27093169565796554,-0.8602250009514533,1.757338237638865,1.1220850193851315,0.5946286676658568,2.5126605944087053,1.1083267325884063,-0.5389707818619219
1,1,,-2.547521846129439,-0.6815608181333094,-1.5097983755700215,0.020523224345050058,0.11659572899245942,3.8776515467597883,1.0724765933150824,0.8678469015161503,-1.42661223363355,3.7356875795527014,0.32883424284956053,0.7532618330386256,-0.09459831750145735,-2.019773219375671,-1.4391497367651078
1,1,,-2.508078307947664,-3.9263552007106455,-1.2651116178233153,4.02214513359162,0.8870838768323184,4.5571583956847235,-0.28882000877290015,1.2440503520880966,0.8475439020647408,2.0759808812915734,-1.2734881864952061,1.3574035009922734,2.427922764608474,-0.3739348777912665,1.3266685963275
1,1,,-4.748849571954906,-6.724124736656292,-1.1673421867839482,3.6686764982085807,0.23463818721421106,4.074420105056875,3.684724625970642,-1.0637210604213685,1.1786719530000511,-0.4722014847348298,0.7807005617336858,2.4046204525585955,4.083579424758768,-1.464761023321871,0.5641215864426603
