. Predicted labels before feature engineering,Predicted labels after feature engineering,No. of new features,New feature 1,New feature 2,New feature 3,New feature 4,New feature 5,New feature 6,New feature 7,New feature 8,New feature 9,New feature 10,New feature 11,New feature 12,New feature 13,New feature 14,New feature 15,New feature 16,New feature 17,New feature 18,New feature 19,New feature 20,New feature 21,New feature 22,New feature 23,New feature 24,New feature 25,New feature 26,New feature 27,New feature 28,New feature 29,New feature 30
13,13,,3.0741778802860487,-5.049563987437328,4.546709260670294,-0.8700914786389443,0.02547343004153312,-1.6428143989369528,1.4763652549776947,0.28847004215605576,-0.43076090611126727,-4.882188304091868,-0.7353772410409039,0.23108009971882126,-1.683405021741767,-1.12899014835997,0.4796920392617362,0.7375394438179143,1.2443212752937676,0.18892580241948667,-0.16039712538190712,2.5310579732301974,-0.2659404672200385,-0.3177586741023543,1.4370494697134029,-1.3640486166033718,-1.15972168059089,1.3309357114140086,0.8261070298968725,-0.12366965298022742,1.4787596430230343,-0.3248141302373465
13,13,,4.347854551243488,-3.6479955081181332,1.5697501679592223,0.7472960735503913,1.5877027750452555,4.895005610042439,2.3375643123762426,2.4935685460568724,0.26874012996179,-3.438189882680021,-0.5471914086533666,1.5359015792749497,1.3133620401344073,-1.0438230810458984,-1.7425251392196475,-1.3318855956567208,-1.0875890083090478,-0.4497879991302572,0.7926400480938639,1.216573166844298,0.0905722747657862,-0.17201813107272057,1.3277906163713618,-0.8027870533168548,0.30922942115276697,0.23337034068058127,-0.5277908607668006,-0.9913208641807756,-0.6418909352467955,-0.5145984604816892
13,13,,3.945924497816344,-3.7465081890053065,5.257083691858932,2.7153807638942347,1.6416431978568193,-2.739026058357659,1.2393240874528295,0.45844238255300584,-1.9363962206708032,-1.7877134178257008,-0.9916633922941351,0.8485912784916544,-1.5797074580167025,0.039891467179384396,-1.119771481988755,0.9903121386123335,1.894774051454353,0.12283275933655734,2.5568208223007813,1.355360012456953,-0.47778764797127815,-1.6419059549438504,-0.26373710173748727,-0.7525704509745181,-1.5580887615781092,-0.7507997087427538,0.7550905136223922,-0.46076326726192307,1.7631622915596505,0.7016737576117548
13,13,,2.3554178795831517,-2.108952358826151,3.214620215004051,1.2952767096004976,0.716876352525216,-0.7766167229870655,-0.8245316666184845,1.362429726643913,-0.35727735410768346,-3.4136570821967736,-0.15893009716456083,-0.7565386362326583,-0.8054197075397113,-0.6683908117376917,-2.9778367773021475,-0.3610709156097572,0.6450909379431461,0.727047045544784,2.082871550114851,0.6590916814401708,-0.43430609380173846,-0.29770106662807655,0.08912036562379855,0.04453367450650824,-0.29125493344568837,0.13484371699351527,-0.01267816841336436,0.05412226510974749,1.4479859399728054,0.9956114810941531
13,13,,1.002694983614906,-7.219863259644995,5.748656369580562,-0.09238126258135525,0.7075302476187382,-1.647012110301641,-1.2105894783875444,4.850254853738616,-1.5317370980737237,-3.332555109744268,-1.2050781189681503,-0.2173303044669939,-1.0306782218635344,-2.5912894044031956,-3.2992813221462587,-0.20518082232413906,2.5239589389967523,0.7555260324978803,1.8990327987736686,-0.809979288910002,0.1734713506781798,0.419443592472509,1.6783916815477715,-0.5340095431655146,0.5955426012474356,-2.7235155347046334,-2.546445402459238,-0.5088295254776658,1.8725074393269336,-0.6404109095607852
4,4,,0.6506488709969277,1.3703065888335249,-1.95745680094548,0.6632429656010542,3.2646641323714616,4.498816279744217,3.3201219056364306,-1.3966573695429532,-1.9692925881326102,-1.0090235592697,-4.0558485334704955,0.47262570347184096,4.244617756990807,-0.767586685984689,-0.01718202106621301,0.687130348542571,-1.4781715758391014,-1.1421565521293848,-0.28987033932447664,-1.2359049833143592,-1.3868535889544842,-1.6756942538343487,0.3765003026050004,0.5871621994715821,0.3521848594466005,-0.24442623709702122,0.7825290766298179,-0.7325564596626736,-0.004962777864627636,1.0287315149839498
4,6,,-0.7814713286057213,1.7635580648574891,1.011401009834424,-1.5420147411642355,-2.4273466165718074,-1.5404595595208006,-1.0789536172420304,-0.8083642226580975,1.5319287340754266,-0.2953679712581011,2.5950655274881442,0.7384122712664417,5.04656133540397,0.04091914707277081,0.006809245596719336,2.404436284710167,-0.10375681401286542,0.27229773002783747,-0.35930027705661605,0.8812840161916533,-0.67850893776985,-0.49611572432085477,-0.7469502177444657,0.08562739559840093,-2.118454081526278,0.14785159855783148,0.4949447349625736,0.6717513762626706,1.3012522952483438,0.4763367623006827
4,4,,0.5075494381670136,0.20307557556798606,-7.220375281184954,-0.5942581420413874,-1.0345404809745065,0.5403763826332793,1.8396224454682655,-1.0882633568214188,0.5722197266443839,0.01303259627168673,1.518325902504494,0.9536357276855313,0.5094252560514473,3.782060714163391,2.875162157832107,0.19700431576128016,-0.19095020775602922,0.12191097068935483,-0.6327636020740315,0.08742970109801966,-0.7829609334060565,-0.8040505928251029,0.2615437902487672,0.8729650780841895,-0.55583301712761,0.06663363498094688,-0.09717930435634903,-0.306132790009801,0.5532512107936866,0.30085316551067953
4,4,,-3.4044947721945427,3.114888560650856,-1.1702915626628887,4.051095405499215,-3.523230964517619,2.8557113793112427,1.2940225640208531,-2.0891608946431153,-1.3944402769165776,0.592383781490422,-2.5433874198122823,-0.3937277123483203,1.2328278016944993,0.9682459749727179,-0.026944155392585753,-0.1878668536814145,-1.42115044749396,0.3222087713433939,-0.6171836196583738,0.16051254302908663,-2.0375728708504117,-2.56064483712282,-0.19856668925916435,-1.4660412740761095,0.9313184380767838,1.4690494661462419,0.28390570235620205,-0.5163824802981186,1.029661560098182,0.34998568289979987
4,4,,0.3017763821620431,-0.7971166545352082,-0.7039867292173985,1.5387426599652818,-0.28460040982202495,3.0275924260018225,1.1370407621405996,-0.958033977417942,-1.4748145890603372,0.2921500382186113,-2.680643237170977,-0.38021606787916834,4.078855307756282,-1.0260323370592994,1.057675906581473,-1.4432447944471627,-0.31488407923835987,-0.6133060819224719,-0.42911740770380885,-0.8909618696812179,0.21227761637233342,-1.1319579570481495,-1.287035346286533,-0.5147888514525192,1.0290080846896301,-0.4137560500860893,0.6021680439771169,-0.085888335493017,1.1306955131232148,1.2173486924545969
4,6,,-1.4073965285028254,2.7461301846067934,-1.529883305030285,1.511816151753244,-2.2935056495084996,3.7994126891910827,-1.5526221636688788,-0.16748557363837163,-0.3456024309755855,-1.6529887099787315,0.16519437610353432,0.712166869831447,0.6111443296840748,0.795375786993554,-0.17263810424668624,0.014215387489485587,-0.2531822982486635,0.9104903138252056,-2.429938803446548,1.7716153908610193,-0.433466556589449,-0.7200298796993813,0.7161258689675559,-0.23989123628797104,-0.6649078789758625,-0.21741818451942668,0.8375068080731003,-0.9524385440598022,0.08747572568818161,-1.163382399551787
4,4,,-0.26987154872228697,1.5978293511335062,-1.8479604932738145,1.4981628299002525,-2.1733722317894464,3.0824834932369756,0.07822755987000102,2.6597692327279954,-2.0438859396004907,-0.31574532476652734,0.20070442451703535,1.1680116722139917,-0.42142594548569107,1.3872545472935276,-0.5989984219312663,0.790736069770572,0.8890921020846134,1.2995116105265114,-1.7051961047868018,1.4853507846372376,-0.15605818040396202,-0.945751551315737,1.5272301892300608,0.1218922652628467,-0.49568138359205677,0.18302602018018838,0.3230009450502699,-1.094398042144584,-0.10202649586671117,0.17806447485896007
4,4,,-2.806889388663623,7.748465953939977,0.10278528006472663,1.904549119482899,0.7219150426099018,0.5977452606707937,1.3599314151711448,-1.17272660940281,-0.7405396286307667,0.9008221406669489,-2.4544008314445205,-0.7300312458058653,1.0652457131028916,-0.6562840185445881,-1.3174478301773005,-1.3147913462060339,0.27768312472938916,-0.9379062609383605,-0.3414493058001204,0.1907970899387026,-0.46958834749250855,-1.419850467928764,0.7313829453217706,-0.2833619761467143,-1.7350817014291913,0.7971324968949299,-0.41043999793466046,-0.3950261680939538,-0.36018780829773217,-0.3113822890235196
4,6,,-1.0697663415170573,2.829345789401885,-1.0949397279961794,1.7856165172432559,-0.7192870893196891,2.8012085341537762,0.6961063532660723,1.0183134663204414,-1.6596647399999154,3.01714182482298,-1.7929369004150895,2.080043118901935,0.15173992063085207,-0.6647328762744746,0.9629315012763419,1.4468091471681934,0.011421860823869524,0.12032805000501834,-0.3096780974123387,0.48927369214151684,-0.021250042879886744,-1.9807459747637302,1.7394998140378688,-0.38554661440526905,0.25573756261352354,-0.3492562569591283,0.3307548852730329,0.5556335556440567,0.5398217186211157,-0.9011145269241256
4,4,,-0.17031147231133129,-0.8041642800134129,-5.4235394964283365,-0.7844787475184708,-0.4495840500798328,-2.745994894586874,1.8902830823279024,1.1427149033067852,0.8728147839915664,0.5228763052327047,-0.9171926828629439,0.2632557672216059,-0.08144319370115138,1.4124439114368093,-0.2735891015121555,-0.837385397037422,-0.7904680955244837,0.9955769659725859,-1.594156362148242,-1.394347419561934,-1.0497779409058203,-0.14272474600421733,-0.5504053404626862,-0.0908544376527526,0.5957497870029628,0.4167548493888351,1.9011408384370914,-0.3961065100187415,-0.35765204591125954,-0.5955488607754769
4,4,,-0.8004695689089463,-0.7290729040662199,-3.4123783370355305,-1.8109630475177463,-2.050505936369204,-1.1126527269382622,1.8609329176446072,0.4401503690425187,0.640683774344559,-0.5127807519977707,0.22083881332958788,0.16400890881137783,-2.411108541588836,2.220159608218975,1.8709263397924454,-0.7829688973630714,-0.9915399178661285,-0.7451021640292743,-2.7116063192344946,-0.4539512364065941,-0.8301115857000668,0.530705466985951,-0.19914506174900562,-0.09539436643013735,-1.0055274156521736,0.6019359203800905,-0.7768449407900803,0.9405667978909283,-1.6717495118186727,0.46610030199677116
4,4,,-1.8742722554615212,-1.4985259723047815,-4.467674814814525,2.6639516809464068,-2.315010133238467,-0.2007450552561053,3.8052315148453126,-0.5030132813831631,-3.462398080150619,0.9903255465739106,-1.3022620763986994,-2.3786934889920053,-0.09802879299636413,2.1889624857187706,1.9652252451177559,0.8663906401067097,2.124436302502611,-0.07972946624100094,-0.44689537539626095,1.5702290894680861,-1.489998076067761,-2.404966746114254,0.2966556569509921,0.061099927605371834,-1.0835328006514033,0.43486787208948924,0.05294146739162542,1.9705125615474586,-0.7801145488353076,1.948573812480867
4,4,,-0.5459114229292353,-0.9267419946368999,-4.6252232880557225,1.72745113770401,-2.576474638795066,0.027265433188061346,1.5185526296224412,-0.6765540879802224,-2.2935821569772483,1.3946212560537734,0.018202281313697086,-1.330263135108144,0.5605220272833362,-0.11239969678948869,1.0354940946624647,0.4240991240272485,1.6253698612321816,-0.028981905677468327,-1.315128569650543,0.031022796072766822,-0.3151183118702343,0.31564493566598073,0.3016678235494437,0.007330396009227108,-0.982870088690807,-0.234890542665755,0.7725830682409134,2.192752579509021,-0.5006031851252137,0.09751958891656251
4,4,,-0.8079907509835561,-1.3757376284931915,-3.268631036196944,-2.328485741826955,-3.4871698665690136,1.0683575929341733,0.7486287614861816,1.2269016026148147,2.3975234188713785,-1.5473786377075573,1.3060551955023902,-0.8007960249116576,0.6973011625243039,1.540360180055834,1.2358602703422203,0.6349787600687076,-0.5132418458350602,0.15976453706138294,-1.0178825754893102,0.8221135935921301,-1.3101902591057382,-0.16183280606605835,0.41778220737316724,-0.6296897834386539,-0.2537095827867262,0.2472226961571893,0.010254599616240145,-1.0351497977718607,0.2464167844737719,-0.11436827845845422
4,4,,-3.697705451982318,-0.6889545368493902,-3.148684194127301,3.1393025937189805,-1.9627073038749807,-0.3682239883634041,2.915966812324525,-1.526175104392575,-3.8869169644832726,1.503791834868467,-2.721712480438607,-2.767792356735481,-1.1883314947797476,-0.5018871630875269,-0.18486072592493993,1.7048521745179395,3.827005257671864,0.37403511470290635,-0.7793245501674209,0.4169134199820604,-1.9593642340273243,-1.7084595733989412,1.3403678554322525,1.7700897803153246,0.10003394344145017,1.1783504252879269,-0.7132458884059137,1.7158090873901406,-0.10377450175018883,0.943977227426793
4,4,,0.24493254444971785,2.022275174134729,-1.1810199305932911,0.7345114092634315,-0.6829860037652066,2.465139365399861,3.0647379824122614,-1.3110321108079552,-0.2795360810238083,0.008249683622477773,-3.8497995904684754,-0.12419545541698979,3.0496624388658726,0.41662392546243787,0.09237005553450563,0.12069810168143427,-1.1354778963068515,1.05103259601544,-0.9523499176799314,-0.4263691518410953,0.024700118620413176,-1.2984422067077306,-1.7279500625030908,-1.809416153147627,0.17618229810215927,-0.43931834100352707,0.7663297433382824,-0.33965849113196056,0.8785703523814822,-0.481785858896434
6,6,,-5.301447616185468,-4.753506536908166,3.0269138675321776,2.3071114237923718,1.155707379911351,1.7139286337675188,2.35456763956451,-3.8291555354620987,0.6579006061911382,0.8057826624338653,2.4337944445129187,-0.11463946684192265,-0.7608706545525503,-0.84285751009499,-1.7068771806610834,0.3856949712339322,-0.6456010574413127,-0.4617496576349547,-0.579577163644609,-0.532399943543861,1.273983212201779,0.9151496258201473,1.1925375797336744,-2.2744334321472817,1.0410339929506742,-0.6722632161313086,0.5314710688642637,1.1697356624475712,1.5080213357711179,-0.4328274807966307
6,6,,-2.9499738032027407,-2.420643761308755,0.2787608107946084,2.4844638335124993,0.3190519895068528,2.7652172620908293,-0.4047879443782017,-2.3811019890888967,-0.6358237867107791,0.01911361975905586,0.009001766923228903,-0.07200443177228838,-0.5256064160516857,-0.03234249334489283,-0.19818468607259454,-0.4725307174870455,0.6048078922443815,-0.09311260461985008,-1.8048657225357077,0.33270830585543054,0.6066901505300974,-0.022063966826148786,-1.993550101561544,-1.4574397968602963,0.3776875119353199,-1.077931791877588,-0.739175594838434,-0.293673756895827,0.5887491323759569,0.11084037134698048
6,6,,-3.730786222512226,-4.365768670252779,1.9596027949562038,1.0307971077644995,-0.16984101427826576,2.6358252365283823,-1.4624374951216228,-0.44576230027095975,0.10503571633929328,-0.8925933357549551,0.9066360327087966,-0.6517035904862839,0.5132540149885397,-1.884685949360804,-1.4557589334496064,-0.0067290328554400446,0.2201387048373552,-0.6477094294776927,-0.6979942531500547,0.1484109158130622,0.5099688628030956,-0.6001603679462938,-0.3916601146205576,-2.4080694636748277,0.6894505230112942,0.13353994917972328,-0.65376970660835,-0.8654930277278327,0.5623899933152813,0.2097649067853016
6,6,,-6.679052672341321,-7.210482736957651,3.284783002987568,1.2401349871616576,1.4714206290677505,0.3254355581591625,1.2494249202710945,-3.5892479915727424,-0.9878178755082888,0.8679592642900795,1.5032488824279375,0.23862810050597058,-0.9479337162656375,-1.2519075554883843,-0.35271646004315405,-0.2812654328992551,-0.7953658535132377,1.0651139668953729,-1.5187831944708547,0.6599667661487877,1.5015649141599627,-0.1062990263365635,-0.21422601975029856,-0.8057884822381107,1.6548548835011028,0.44149123315358657,-0.9787437616313326,0.3064202691560516,0.5086302199559432,-0.08453275360452003
6,6,,-3.8487009636811473,1.6762392601767482,1.6215987714857103,0.06086980938174757,-2.2352634936415376,2.0958665918322397,-1.9853594330838598,-0.4127816489451295,1.0740716690644674,-0.20199014023029066,-1.0060110780217377,1.7276956364942535,-0.5827798662357568,0.06907789954424609,-0.8196915746804108,-0.8988667712407802,-0.43229867947900474,1.191649909415896,-0.29286037512430124,0.04121539815221857,1.3614722418470757,-1.2926054784493672,0.22840562639240544,0.18376182790983478,-0.5336830296274316,-0.9364496890750758,-1.0646186305080951,-0.667867735483129,-1.0370707419963257,0.21766175156106354
